Id,SalePrice
1763,174489.46655358715
1764,118896.46018929179
1765,171549.93611711037
1766,180478.7249004856
1767,215176.54406913865
1768,140168.82340150405
1769,167473.5358807457
1770,141158.24611912356
1771,124934.66937711166
1772,138870.36253941926
1773,127141.87488247218
1774,145586.46600420558
1775,132742.20686453168
1776,122999.36162126654
1777,103932.48725094431
1778,135676.59296820435
1779,114110.69366768653
1780,171741.4511522284
1781,124468.15059194608
1782,99288.01602346939
1783,151741.37083067617
1784,107074.5032430927
1785,116742.06488564958
1786,164025.95441411785
1787,160703.35805186265
1788,67584.05829796007
1789,94749.39175937863
1790,89325.62000900475
1791,192669.68471766612
1792,153457.3711389941
1793,130984.39388562943
1794,146103.57158542663
1795,128915.58154979529
1796,121555.83824012008
1797,111694.90106339433
1798,122416.11354747135
1799,106841.15930760154
1800,128826.92344051256
1801,137680.17656475047
1802,135001.74560181308
1803,147811.70002427034
1804,144446.32631286982
1805,133683.77588342162
1806,110935.85810553777
1807,128593.22758059474
1808,114233.27158128988
1809,117125.08519509372
1810,140115.75987839853
1811,92949.17716257588
1812,93383.56209948218
1813,119923.16315471691
1814,92305.2087019606
1815,62421.16628886536
1816,89736.81094728348
1817,115673.79023199873
1818,149364.6344041187
1819,126557.2661823802
1820,50519.83579974481
1821,110445.30291491159
1822,148233.2067034485
1823,39905.91783007843
1824,118749.48745112777
1825,138979.2505244796
1826,101408.148224164
1827,98315.6277240628
1828,135456.58543375606
1829,116129.68492170713
1830,139486.34741633612
1831,131620.20815648732
1832,77448.54547997948
1833,133816.50609643263
1834,123655.442012196
1835,121031.19945713747
1836,119236.99011740008
1837,81645.3037939257
1838,130523.9289899037
1839,101682.46330765655
1840,156935.55364573395
1841,140331.55702913963
1842,85117.33987935047
1843,131202.71865987135
1844,137213.32980386235
1845,146963.85625172927
1846,153842.73625128454
1847,169044.22384263953
1848,70747.71223495652
1849,108370.37821067624
1850,117292.67298940121
1851,148114.6098769011
1852,124353.08826864246
1853,137745.8155420627
1854,168654.71321946298
1855,143658.88579313766
1856,230312.6734219648
1857,146405.64812960062
1858,133424.51989518965
1859,113734.3131623394
1860,150655.77582349483
1861,113407.00059707223
1862,318576.77602369705
1863,307499.4190413574
1864,307556.62273298204
1865,342358.3463867516
1866,347761.7256870735
1867,231074.4381274892
1868,300966.2576542852
1869,202100.94047017605
1870,220847.33888622758
1871,256514.35476398258
1872,176041.06204157072
1873,248276.04119740298
1874,148924.02075620258
1875,199225.20022260203
1876,204345.18163394963
1877,210082.95880837415
1878,201600.75495159213
1879,126862.89040848338
1880,132292.4854873185
1881,247973.59878490708
1882,251166.45701870843
1883,189223.14030755762
1884,209338.64432068265
1885,240324.08514360385
1886,300221.40033466375
1887,205290.52651012642
1888,270929.4847849495
1889,172860.24256124266
1890,120485.90787548377
1891,132507.81121589747
1892,104236.58814643373
1893,128470.9197513103
1894,120499.5792231488
1895,133823.17357787676
1896,121419.93432334239
1897,111023.15790338427
1898,119075.75701182292
1899,146364.53428507762
1900,140430.14735697326
1901,172424.21531957935
1902,159776.19448578038
1903,201174.83839450928
1904,147671.22122447623
1905,203221.99333156634
1906,161821.76283027284
1907,214848.65836817567
1908,109476.20895091418
1909,133306.40799540962
1910,122460.34170018985
1911,227217.83146337845
1912,355331.88927794097
1913,151465.58472476315
1914,55618.06930543973
1915,341965.7448657483
1916,67616.68209353226
1917,243444.1598991856
1918,139277.08256291036
1919,174760.8294883397
1920,160651.11968135458
1921,418776.1728535625
1922,320016.2867291348
1923,217712.30915486897
1924,235136.07771458582
1925,197993.32201444366
1926,405335.61190576805
1927,131354.01367961205
1928,162015.71655321983
1929,118172.4846775936
1930,129754.47832958086
1931,145219.57704886852
1932,142246.26068140066
1933,186752.37751941616
1934,182489.59964104492
1935,170445.43364141072
1936,195501.05011728255
1937,189108.07794240987
1938,184498.92876490115
1939,236486.60108689067
1940,188609.21530197177
1941,169907.6819613514
1942,185394.98929055745
1943,215868.3508108069
1944,382240.9929860308
1945,400270.83146530704
1946,171894.001820518
1947,334271.8842009374
1948,175575.8114535516
1949,250573.2621940695
1950,179928.8222465889
1951,265009.41676501354
1952,224733.40229678567
1953,165661.64097901637
1954,176899.56937593137
1955,132004.37695348109
1956,325527.27851960465
1957,158212.0091604055
1958,318047.81193423166
1959,148876.74176879437
1960,116410.18683617677
1961,120930.47795824918
1962,99065.96142325591
1963,103390.69862997108
1964,112163.48999867671
1965,141814.91364413028
1966,132943.2199964007
1967,284088.0006659961
1968,449215.5834203157
1969,402752.3110382046
1970,435268.6120684687
1971,462066.86640274833
1972,374114.74508153874
1973,269032.70150876563
1974,343029.4341904087
1975,490984.34165284486
1976,261540.18854242715
1977,353883.3676774887
1978,369686.04680624045
1979,325502.9731487569
1980,202866.9298502331
1981,348876.7050424012
1982,213662.82383020327
1983,200035.6196239253
1984,171639.06797407795
1985,224067.16891302224
1986,211376.43412811504
1987,179580.31906592133
1988,178763.6459487836
1989,195229.33360785196
1990,212086.90575819332
1991,230478.31109768263
1992,213734.11412390516
1993,171904.0043949783
1994,241331.77710300102
1995,184575.57162576023
1996,242601.9921285802
1997,314196.5636343601
1998,318863.00760805607
1999,261339.10390411754
2000,313951.3850803257
2001,267169.49602722714
2002,240716.90678814272
2003,258632.1467306499
2004,276174.21965769795
2005,218646.3265072609
2006,222601.3365898411
2007,249650.51320635286
2008,212267.8883206342
2009,201051.38178788783
2010,194745.63523038453
2011,139497.5092408522
2012,168166.0160399529
2013,180553.2227059828
2014,196303.8316665998
2015,205332.1736583964
2016,197353.02425368267
2017,197628.14016702672
2018,122295.082545521
2019,132529.74976715734
2020,104843.38097082834
2021,105190.8792071632
2022,185576.46755411522
2023,152166.98392650633
2024,274997.0595471477
2025,353523.9468837725
2026,174396.53418151257
2027,164776.67500265507
2028,153013.123505631
2029,171561.10356033986
2030,260857.58647568137
2031,224611.43515240963
2032,247744.51599371916
2033,252521.6317621858
2034,171409.18391284154
2035,216461.51733276033
2036,194627.4910659421
2037,202642.44301215617
2038,295785.09372306144
2039,216054.92601005323
2040,273550.2336340828
2041,284163.02261744585
2042,211818.29180408275
2043,174476.4232388496
2044,174057.07362331232
2045,203560.75647237385
2046,143773.73647956608
2047,144323.07096296654
2048,141259.8615298636
2049,141099.31740286827
2050,168032.61934936716
2051,104646.09626999764
2052,127628.4113816222
2053,146648.29024836334
2054,90853.54905702024
2055,153010.49396478102
2056,140529.59673025867
2057,119092.8707450366
2058,231212.41914761547
2059,134544.29550597025
2060,174406.3984126234
2061,177960.10495868672
2062,129913.97627949905
2063,115786.14996142744
2064,135980.74104477535
2065,113913.37957250698
2066,161758.3408547833
2067,107966.17916043194
2068,142854.6927024083
2069,87245.93849451508
2070,108352.72663658309
2071,97025.7927968598
2072,147240.46666586451
2073,142283.7947859615
2074,184411.90946697904
2075,147397.51250048043
2076,117301.28306190387
2077,155571.5128164307
2078,128853.97952907882
2079,131409.73036162107
2080,116409.0195500763
2081,120275.68766275205
2082,122552.87948738206
2083,143298.45008748714
2084,110334.55809511687
2085,120314.77706832981
2086,108125.15249321006
2087,127196.02928990818
2088,97953.02977729854
2089,78434.82001574653
2090,125404.48241641474
2091,113047.49738996875
2092,123879.49024026007
2093,121615.4557186211
2094,101927.38492063295
2095,137906.95794061664
2096,76640.84764569916
2097,98763.83425067694
2098,144725.26306262374
2099,67745.1549607156
2100,94319.67364789067
2101,111556.32334756291
2102,118594.60369230823
2103,106134.7502648676
2104,135874.82576222505
2105,123361.51873546181
2106,87416.82710670742
2107,205638.2615695915
2108,115552.4790538943
2109,111366.19799160192
2110,125773.95077814265
2111,129509.07831129641
2112,143459.50730966975
2113,119380.78213161184
2114,122566.89942947584
2115,158509.44767036196
2116,110525.99557507901
2117,149888.5513899168
2118,117630.26164660719
2119,106703.15423010044
2120,117472.07210134163
2121,88672.0035026805
2122,117479.80610654758
2123,80009.19606568574
2124,150227.9340500737
2125,137357.347615351
2126,157966.59451229268
2127,144963.01011078907
2128,118402.96649195447
2129,90476.71982796112
2130,129673.78394319137
2131,144125.3552045591
2132,112786.96317600559
2133,112816.0512316069
2134,116687.90816894821
2135,83173.46064356438
2136,70999.28680238541
2137,107265.01816220839
2138,129207.64463165984
2139,150297.46211689754
2140,137044.50159675203
2141,143594.19323489736
2142,123308.08667536237
2143,144530.92383552616
2144,127134.33514284345
2145,135563.022603147
2146,162798.23101745103
2147,132398.43928540547
2148,131817.33781601302
2149,137445.9716635552
2150,223454.37017043526
2151,107001.86967257202
2152,160957.334048813
2153,158963.02721181046
2154,104028.04073159207
2155,130692.51688244517
2156,282997.6480864592
2157,240139.18904569675
2158,246759.78109850502
2159,208626.67029953894
2160,181705.1063197216
2161,240099.45224043267
2162,401341.07235846645
2163,365266.9659795095
2164,248425.88163228406
2165,198961.16617734457
2166,155084.6747020134
2167,218071.93543631886
2168,203373.71830887115
2169,191917.4349413752
2170,222296.07360616323
2171,150027.56658202724
2172,131751.83919751053
2173,166533.2748381002
2174,234716.50069235617
2175,288082.51867753663
2176,324713.2512330725
2177,247376.58097445552
2178,207408.93693367866
2179,139783.0536390258
2180,215787.959725655
2181,193749.15559650905
2182,226235.7286801987
2183,192406.55039013393
2184,120394.73086737603
2185,122523.61456724952
2186,148093.136999579
2187,149811.93291640357
2188,150570.16519389764
2189,307201.50593871594
2190,77266.3279913378
2191,80292.17042341462
2192,89802.26764299838
2193,101942.2015525792
2194,97735.81188439939
2195,109555.01749287937
2196,100027.40403625085
2197,112776.2712395308
2198,136576.22022902695
2199,169693.532595349
2200,151585.80687253262
2201,151431.72529317622
2202,201133.4099836073
2203,141674.18517934033
2204,188254.24055562646
2205,131735.22188002427
2206,136557.85930768133
2207,210877.62086870562
2208,260158.69206241245
2209,268633.53101456
2210,116746.2619487805
2211,103972.00586848278
2212,112982.86388643032
2213,101218.4490422357
2214,129322.29409107238
2215,97289.52827438152
2216,140802.86435894386
2217,66392.73283137959
2218,68608.08154704832
2219,64308.06253332018
2220,65185.646946454355
2221,343270.69678646565
2222,304513.0326371138
2223,308568.71381730755
2224,212895.67391947974
2225,124172.16179589977
2226,201979.11911720442
2227,194596.74260648544
2228,265510.18994782574
2229,255083.21273884602
2230,158282.47065678585
2231,210399.12653953172
2232,185514.18109019907
2233,181823.63852126364
2234,236243.53946046892
2235,228510.16323484993
2236,275298.6693964239
2237,344888.0331826375
2238,188287.2165151355
2239,114784.1077740636
2240,159061.10466225978
2241,155213.06999688357
2242,119798.89697022618
2243,121582.97401782175
2244,102718.32287027274
2245,98411.24430372381
2246,138033.76382474246
2247,107511.00532543137
2248,128039.96157854145
2249,125376.85529285726
2250,130132.22318042297
2251,126043.69207408583
2252,175134.28050401682
2253,156093.72728930743
2254,178559.27514277425
2255,183453.55528363044
2256,174367.55625629213
2257,215438.4523010624
2258,157264.41915760704
2259,182440.26226340505
2260,148548.77584319914
2261,187643.30635456956
2262,210176.10468767368
2263,386408.0402446205
2264,532142.9302805309
2265,172158.51498451355
2266,298858.44416818814
2267,396281.44328531553
2268,417511.1109719361
2269,156356.61783541506
2270,189165.61817927816
2271,211416.25238562966
2272,198431.64190162206
2273,162442.2172611272
2274,184296.05813023166
2275,163566.11649127956
2276,192455.23946173603
2277,188870.46467411064
2278,138791.81495877323
2279,127521.29246348602
2280,117858.73913322933
2281,174306.54663777503
2282,198217.97670477646
2283,102077.93991092138
2284,116414.06407215436
2285,133609.1214074428
2286,124072.35147915053
2287,366853.4480628239
2288,263252.0795559106
2289,397118.82977144636
2290,491968.83287044795
2291,333748.7723761919
2292,429826.9309675754
2293,499648.44758762437
2294,417912.8980990236
2295,486716.3693667841
2296,294849.05151556863
2297,348862.5843681852
2298,341698.31559061544
2299,376900.6265680934
2300,342942.4578022576
2301,303627.94077578967
2302,242030.60718165518
2303,239001.83779146726
2304,236683.8880447198
2305,199116.56647936784
2306,193875.7579492875
2307,198784.52445075227
2308,225416.1574428828
2309,277450.2525095349
2310,204567.62779210584
2311,202205.54889759602
2312,183665.15631248616
2313,178546.2498072473
2314,170664.65156284135
2315,181313.22311697243
2316,201642.63947348192
2317,187761.04034622377
2318,187198.59268483357
2319,184790.7119717625
2320,183944.0867995685
2321,233148.47123076647
2322,179687.2501069675
2323,187194.73327257065
2324,172359.26425992782
2325,221063.93295603665
2326,172559.50047632484
2327,206446.42471451662
2328,226211.4866678976
2329,196885.8973675392
2330,189280.8796071609
2331,353068.2436524967
2332,392748.1536574853
2333,325416.13818327256
2334,252921.27435805506
2335,267090.27754605317
2336,317868.1580875905
2337,202344.84337122118
2338,270263.65913208935
2339,208380.92684161934
2340,391709.08525975805
2341,233502.48263695874
2342,227250.30890157013
2343,225407.3593957106
2344,213094.67519555058
2345,230115.69217457034
2346,212771.0012428568
2347,200925.64850462857
2348,241349.7483109714
2349,185768.06136976805
2350,313564.57226001995
2351,259167.97306869744
2352,250731.38845988837
2353,269817.9873980713
2354,138219.57896521428
2355,140605.54936920016
2356,152484.74352828856
2357,190641.77426177778
2358,204590.68687432443
2359,136832.28285103012
2360,119322.07719252033
2361,146066.59461483092
2362,286805.42288018897
2363,141913.95934202752
2364,149529.05203967518
2365,215607.1005966188
2366,185795.5027450455
2367,222084.64162696194
2368,223511.36996782312
2369,225317.52364182388
2370,172575.1378069429
2371,170817.96178352716
2372,196368.42777735068
2373,278667.11897314125
2374,321024.41984959773
2375,248203.53677689953
2376,304258.381273443
2377,354201.9538441678
2378,148611.69506165126
2379,210244.35291333176
2380,143017.48638346157
2381,167037.0306774496
2382,192023.99711613878
2383,201845.90924386267
2384,252161.27036583333
2385,158182.95222327355
2386,133390.08031346378
2387,132234.94380503774
2388,100503.54600437322
2389,118260.14012827781
2390,143694.7378889047
2391,139874.8464816539
2392,113605.83785536783
2393,161422.33343684766
2394,144994.1913196975
2395,204911.38016870926
2396,142839.44660005017
2397,218916.1724228096
2398,133967.6465768214
2399,65380.76567328371
2400,72293.10862950594
2401,116312.83933402436
2402,133626.54697514308
2403,143971.1709494862
2404,155470.67028687298
2405,155026.28499641747
2406,139059.86469079592
2407,128114.27017446853
2408,142713.1137475177
2409,124951.98325875097
2410,163277.45302792953
2411,116187.62467496836
2412,154597.69393280102
2413,129925.3115721729
2414,144622.05438276698
2415,132064.9466814594
2416,121396.42500958967
2417,129142.58430023296
2418,127885.91005536441
2419,132200.5115380917
2420,123318.78895258045
2421,141724.65141296427
2422,114408.40606563672
2423,124934.21951237897
2424,164280.3879102952
2425,227142.73582971925
2426,126727.32812105176
2427,130362.05353048794
2428,170093.19058144122
2429,113607.65595657167
2430,128658.648293825
2431,104261.05806024646
2432,147999.97777428856
2433,146134.05368187372
2434,136572.69528860916
2435,153343.22363719376
2436,105402.13790687431
2437,105214.80601350652
2438,125016.90668936684
2439,107109.64997474349
2440,116972.52615359142
2441,91776.8653621185
2442,95207.68160030722
2443,113642.48913518673
2444,124307.18973892939
2445,88389.56027731062
2446,137332.57357532426
2447,171075.2376147587
2448,131737.71040823168
2449,107600.30310530783
2450,139819.82852102024
2451,130608.23617561742
2452,181436.377238794
2453,94555.08690983872
2454,116464.75117568824
2455,121326.17131992156
2456,131736.08889835875
2457,131287.37142508928
2458,120932.96956586401
2459,112946.93195529826
2460,143000.61658226285
2461,118648.26343680861
2462,135162.6875265405
2463,122146.21812570855
2464,173781.36088034802
2465,137235.62813186523
2466,116108.80883082435
2467,130806.1626305165
2468,87305.03975998396
2469,78027.4049150999
2470,183909.5838387475
2471,194894.62865658937
2472,163158.84868287903
2473,117420.18718279849
2474,98980.02258939261
2475,211120.88830256375
2476,114530.79380929054
2477,127205.33183135731
2478,153431.0613836768
2479,103479.93282901144
2480,148562.63072171863
2481,121593.96902869001
2482,128142.33376922869
2483,109628.18622117411
2484,122909.6694583783
2485,126472.85369737833
2486,160580.83128958082
2487,183680.5301998014
2488,143750.36417549656
2489,148171.99194565992
2490,138922.56711636324
2491,93568.18826181922
2492,185540.70964674224
2493,143125.67459666665
2494,149056.2134880585
2495,90129.96514810373
2496,234864.46667947771
2497,151095.14671517597
2498,112613.91376260738
2499,83298.3327863937
2500,129348.8715918467
2501,134302.43567025516
2502,147721.62543068486
2503,93286.99458669407
2504,193897.58285952505
2505,229420.42383988676
2506,252330.10473368395
2507,296725.60603748006
2508,253825.75187867697
2509,220752.34537448827
2510,221653.394012741
2511,173977.58029870904
2512,211831.9845855568
2513,223409.66617045648
2514,238608.01795929298
2515,153987.6204643197
2516,176900.89059616718
2517,148814.2438148013
2518,154935.55862401993
2519,239967.3674430942
2520,220038.6169758268
2521,188225.90160085887
2522,228141.87708831712
2523,118414.09938418439
2524,139050.03476392952
2525,144251.49801152098
2526,136528.71834044
2527,117186.66990923445
2528,125513.6683547373
2529,136561.6493355433
2530,119127.17598486404
2531,261577.35781850555
2532,231390.207630127
2533,198028.52347939718
2534,229902.7020113579
2535,308117.58873358346
2536,231675.85778561173
2537,234422.954520887
2538,184070.02264409207
2539,182604.83646997955
2540,184507.92023943664
2541,179154.37180140018
2542,171214.27727534928
2543,126667.16274293583
2544,120937.74195152803
2545,131672.00357150714
2546,122860.1612108409
2547,133081.02487650156
2548,145424.01972441026
2549,166343.5680697076
2550,1085281.4306886708
2551,138206.25872581903
2552,131249.39145323457
2553,70256.59671526685
2554,92660.92226052264
2555,114870.8248118923
2556,104232.21388660041
2557,108476.53952798664
2558,143728.37684339212
2559,137075.0282736229
2560,154772.69037761347
2561,136432.80667630307
2562,137391.86546706944
2563,147757.80190076545
2564,205106.5960992503
2565,137083.69972636577
2566,178404.19805823272
2567,144134.57101761436
2568,205408.68290403215
2569,226366.76375444277
2570,115521.13784752616
2571,204889.82628027943
2572,144645.92341447182
2573,226622.4616178757
2574,277329.89649276255
2575,119341.74633588303
2576,125892.97442870121
2577,143236.5777532157
2578,81633.4901349939
2579,73804.035712053
2580,91815.25191923564
2581,99344.9644728265
2582,92416.19013296148
2583,293444.59769532696
2584,174645.94477896357
2585,202975.92283204308
2586,227794.5997283942
2587,195900.40761530102
2588,146896.71923189852
2589,143929.058456441
2590,206136.54981440766
2591,208714.21218294447
2592,215211.9489352268
2593,255110.06283997666
2594,174257.89215895743
2595,193254.08088755954
2596,302065.63504010823
2597,194622.85254706745
2598,294092.97990086896
2599,321367.05791614414
2600,153653.11168034072
2601,143473.75742854716
2602,85777.28727438995
2603,92166.24128273873
2604,87650.76068824089
2605,77103.35311370275
2606,147641.1962896705
2607,214760.47403202296
2608,202473.28043193088
2609,174579.7996618596
2610,110506.19331896286
2611,119461.72502571292
2612,159848.85222321484
2613,129786.49856404765
2614,128808.09074799574
2615,152990.49161769994
2616,140630.98538815265
2617,184030.1467965974
2618,201224.2939362481
2619,196279.21466696062
2620,193394.47404722965
2621,180958.17684492184
2622,188643.86049169145
2623,244028.1507983375
2624,328134.4200392117
2625,313064.9335824318
2626,174114.75062328405
2627,162471.61969929608
2628,489064.14703770453
2629,518991.037075801
2630,369923.4116774484
2631,488136.4635148436
2632,435889.6082947773
2633,308268.6925004968
2634,437622.5704254071
2635,156747.7415799358
2636,183238.08484332147
2637,176027.35384680488
2638,262927.50150853186
2639,181332.59215665015
2640,147870.45881759888
2641,112660.50103179806
2642,204296.3845297361
2643,106136.4360021786
2644,120536.420713994
2645,104189.36738256307
2646,94643.68953433407
2647,103365.27510808613
2648,143582.41742191958
2649,144803.47896577194
2650,128738.60187004958
2651,142935.77305665825
2652,418859.26197925996
2653,241601.2821638679
2654,245650.72905171404
2655,404384.5118944759
2656,304564.06360813254
2657,357659.54279637604
2658,306513.0107902916
2659,304297.6440076882
2660,364430.2620950392
2661,346070.98067019985
2662,361713.28021440073
2663,285665.78322316316
2664,272080.937846098
2665,321780.4864394875
2666,281808.32107816526
2667,172053.3824716853
2668,176418.91003777646
2669,183200.60434554121
2670,273268.5061435531
2671,180782.4126415591
2672,192292.03355866845
2673,201779.2323618792
2674,197174.60398225396
2675,166618.00349584912
2676,189420.47189540666
2677,194237.7318403469
2678,260723.71304770658
2679,265398.9811563562
2680,277699.74480017554
2681,399413.75801958574
2682,321919.29875631817
2683,513056.71907932335
2684,314950.59481438494
2685,330165.7309426616
2686,252872.64771713532
2687,319887.99605964863
2688,211231.99430466705
2689,199151.47438728344
2690,463241.5090708648
2691,193391.9848592387
2692,136143.70721864238
2693,197571.6595927509
2694,135300.56880195974
2695,194409.39247752345
2696,181945.1293311651
2697,193208.9882137449
2698,192351.9395491334
2699,182442.9655504865
2700,159981.99540247748
2701,151361.0903000153
2702,116267.17794639287
2703,115476.30236207627
2704,135401.6956280132
2705,118582.39197940132
2706,113242.50135179263
2707,123628.67084089824
2708,132128.40955598356
2709,99457.87069918662
2710,123761.47961055081
2711,299343.5269590503
2712,392126.72571027896
2713,169873.91952028108
2714,156320.41668971904
2715,172517.0852240191
2716,150337.94902395224
2717,187242.18608587672
2718,221480.45951765214
2719,163398.34786747105
2720,166260.9710591304
2721,134431.024963256
2722,163781.33356508575
2723,138246.8687353898
2724,130931.84485935324
2725,132586.69546504057
2726,143708.60418482195
2727,169585.88422683356
2728,172464.2811514361
2729,149254.191768908
2730,142659.73769544216
2731,115169.20362263903
2732,130556.16337225554
2733,158496.8592597741
2734,149707.53032637405
